Local time,Open,High,Low,Close,Volume
03.07.2023 09:43:00.000 GMT+0530,1.09141,1.09144,1.09140,1.09143,0.00018156000000000002
03.07.2023 09:44:00.000 GMT+0530,1.09143,1.09143,1.09139,1.09141,0.00018336
03.07.2023 09:45:00.000 GMT+0530,1.09141,1.09143,1.09140,1.09142,0.00007267000000000002
03.07.2023 09:46:00.000 GMT+0530,1.09142,1.09142,1.09139,1.09139,0.00020205000000000003
03.07.2023 09:47:00.000 GMT+0530,1.09140,1.09141,1.09139,1.09139,0.00017999999999999998
03.07.2023 09:48:00.000 GMT+0530,1.09139,1.09140,1.09137,1.09138,0.00009583999999999998
03.07.2023 09:49:00.000 GMT+0530,1.09138,1.09140,1.09136,1.09139,0.00007087000000000002
03.07.2023 09:50:00.000 GMT+0530,1.09139,1.09140,1.09136,1.09136,0.00022655999999999995
03.07.2023 09:51:00.000 GMT+0530,1.09136,1.09136,1.09136,1.09136,0.00008639999999999997
03.07.2023 09:52:00.000 GMT+0530,1.09136,1.09137,1.09129,1.09135,0.00006839000000000001
03.07.2023 09:53:00.000 GMT+0530,1.09135,1.09145,1.09132,1.09145,0.00003825000000000001
03.07.2023 09:54:00.000 GMT+0530,1.09145,1.09146,1.09142,1.09145,0.00003960000000000001
03.07.2023 09:55:00.000 GMT+0530,1.09143,1.09152,1.09143,1.09152,0.00004409000000000001
03.07.2023 09:56:00.000 GMT+0530,1.09154,1.09159,1.09154,1.09159,0.00007560000000000001
03.07.2023 09:57:00.000 GMT+0530,1.09159,1.09160,1.09159,1.09160,0.00009359999999999998
03.07.2023 09:58:00.000 GMT+0530,1.09160,1.09165,1.09160,1.09160,0.00005264000000000001
03.07.2023 09:59:00.000 GMT+0530,1.09161,1.09161,1.09157,1.09157,0.00009526999999999999
03.07.2023 10:00:00.000 GMT+0530,1.09156,1.09160,1.09156,1.09157,0.000059990000000000013
03.07.2023 10:01:00.000 GMT+0530,1.09157,1.09157,1.09145,1.09148,0.00018225000000000004
03.07.2023 10:02:00.000 GMT+0530,1.09149,1.09150,1.09148,1.09149,0.00006929000000000002
03.07.2023 10:03:00.000 GMT+0530,1.09150,1.09153,1.09147,1.09149,0.00012147999999999998
03.07.2023 10:04:00.000 GMT+0530,1.09148,1.09152,1.09144,1.09152,0.00009201
03.07.2023 10:05:00.000 GMT+0530,1.09151,1.09154,1.09150,1.09153,0.00011361999999999999
03.07.2023 10:06:00.000 GMT+0530,1.09154,1.09156,1.09144,1.09144,0.00013724
03.07.2023 10:07:00.000 GMT+0530,1.09145,1.09145,1.09140,1.09143,0.00017278999999999981
03.07.2023 10:08:00.000 GMT+0530,1.09142,1.09149,1.09139,1.09149,0.0000765
03.07.2023 10:09:00.000 GMT+0530,1.09148,1.09149,1.09145,1.09149,0.00007807000000000003
03.07.2023 10:10:00.000 GMT+0530,1.09149,1.09150,1.09149,1.09150,0.00009179999999999993
03.07.2023 10:11:00.000 GMT+0530,1.09150,1.09150,1.09148,1.09149,0.00006843
03.07.2023 10:12:00.000 GMT+0530,1.09150,1.09150,1.09145,1.09145,0.00014916000000000004
03.07.2023 10:13:00.000 GMT+0530,1.09144,1.09149,1.09140,1.09149,0.0001960400000000001
03.07.2023 10:14:00.000 GMT+0530,1.09149,1.09150,1.09144,1.09146,0.00013205999999999998
03.07.2023 10:15:00.000 GMT+0530,1.09147,1.09151,1.09146,1.09146,0.00006974000000000002
03.07.2023 10:16:00.000 GMT+0530,1.09146,1.09151,1.09146,1.09151,0.000043830000000000026
03.07.2023 10:17:00.000 GMT+0530,1.09151,1.09156,1.09149,1.09154,0.00017576000000000004
03.07.2023 10:18:00.000 GMT+0530,1.09155,1.09156,1.09152,1.09155,0.00013058000000000004
03.07.2023 10:19:00.000 GMT+0530,1.09156,1.09156,1.09151,1.09151,0.00003316000000000003
03.07.2023 10:20:00.000 GMT+0530,1.09151,1.09151,1.09143,1.09145,0.00011912999999999991
03.07.2023 10:21:00.000 GMT+0530,1.09145,1.09146,1.09142,1.09145,0.00017281999999999988
03.07.2023 10:22:00.000 GMT+0530,1.09146,1.09150,1.09146,1.09149,0.00018978999999999982
03.07.2023 10:23:00.000 GMT+0530,1.09149,1.09151,1.09149,1.09151,0.00010699999999999989
03.07.2023 10:24:00.000 GMT+0530,1.09151,1.09154,1.09149,1.09154,0.00014790000000000004
03.07.2023 10:25:00.000 GMT+0530,1.09155,1.09165,1.09154,1.09165,0.00020921999999999992
03.07.2023 10:26:00.000 GMT+0530,1.09166,1.09180,1.09166,1.09177,0.0002195500000000001
03.07.2023 10:27:00.000 GMT+0530,1.09178,1.09181,1.09175,1.09176,0.00014201000000000003
03.07.2023 10:28:00.000 GMT+0530,1.09176,1.09176,1.09168,1.09170,0.00018705999999999996
03.07.2023 10:29:00.000 GMT+0530,1.09170,1.09176,1.09168,1.09175,0.0002536399999999999
03.07.2023 10:30:00.000 GMT+0530,1.09174,1.09174,1.09156,1.09159,0.00029491999999999995
03.07.2023 10:31:00.000 GMT+0530,1.09161,1.09165,1.09160,1.09165,0.00011702999999999998
03.07.2023 10:32:00.000 GMT+0530,1.09165,1.09166,1.09159,1.09160,0.00015597999999999998
03.07.2023 10:33:00.000 GMT+0530,1.09160,1.09166,1.09159,1.09160,0.00007717000000000001
03.07.2023 10:34:00.000 GMT+0530,1.09160,1.09160,1.09154,1.09154,0.00025195
03.07.2023 10:35:00.000 GMT+0530,1.09155,1.09161,1.09154,1.09161,0.00009876999999999999
03.07.2023 10:36:00.000 GMT+0530,1.09161,1.09168,1.09160,1.09160,0.00013238
03.07.2023 10:37:00.000 GMT+0530,1.09160,1.09163,1.09154,1.09154,0.00013047
03.07.2023 10:38:00.000 GMT+0530,1.09154,1.09168,1.09153,1.09168,0.00014907999999999998
03.07.2023 10:39:00.000 GMT+0530,1.09169,1.09169,1.09164,1.09164,0.00015272999999999998
03.07.2023 10:40:00.000 GMT+0530,1.09164,1.09167,1.09163,1.09166,0.00018188000000000004
03.07.2023 10:41:00.000 GMT+0530,1.09165,1.09168,1.09163,1.09163,0.00007572
03.07.2023 10:42:00.000 GMT+0530,1.09164,1.09164,1.09157,1.09158,0.00011445999999999998
03.07.2023 10:43:00.000 GMT+0530,1.09158,1.09163,1.09158,1.09159,0.00014987999999999997
03.07.2023 10:44:00.000 GMT+0530,1.09160,1.09163,1.09158,1.09161,0.00005445000000000001
03.07.2023 10:45:00.000 GMT+0530,1.09161,1.09162,1.09153,1.09154,0.0002357999999999999
03.07.2023 10:46:00.000 GMT+0530,1.09155,1.09160,1.09154,1.09158,0.00013997
03.07.2023 10:47:00.000 GMT+0530,1.09159,1.09170,1.09158,1.09167,0.00030214000000000006
03.07.2023 10:48:00.000 GMT+0530,1.09165,1.09167,1.09162,1.09162,0.00018521000000000005
03.07.2023 10:49:00.000 GMT+0530,1.09162,1.09164,1.09158,1.09159,0.00011901000000000004
03.07.2023 10:50:00.000 GMT+0530,1.09158,1.09160,1.09150,1.09153,0.00022937000000000004
03.07.2023 10:51:00.000 GMT+0530,1.09152,1.09154,1.09148,1.09154,0.00014476000000000004
03.07.2023 10:52:00.000 GMT+0530,1.09153,1.09155,1.09145,1.09148,0.00012293000000000004
03.07.2023 10:53:00.000 GMT+0530,1.09151,1.09156,1.09148,1.09148,0.00020407000000000002
03.07.2023 10:54:00.000 GMT+0530,1.09146,1.09148,1.09143,1.09145,0.00010957000000000001
03.07.2023 10:55:00.000 GMT+0530,1.09144,1.09148,1.09140,1.09146,0.00014228000000000003
03.07.2023 10:56:00.000 GMT+0530,1.09147,1.09160,1.09147,1.09160,0.00013439000000000002
03.07.2023 10:57:00.000 GMT+0530,1.09161,1.09163,1.09158,1.09158,0.00010222999999999999
03.07.2023 10:58:00.000 GMT+0530,1.09159,1.09160,1.09154,1.09155,0.00012689000000000005
03.07.2023 10:59:00.000 GMT+0530,1.09154,1.09160,1.09154,1.09156,0.00014276000000000002
03.07.2023 11:00:00.000 GMT+0530,1.09156,1.09160,1.09155,1.09156,0.00026233
03.07.2023 11:01:00.000 GMT+0530,1.09156,1.09174,1.09156,1.09174,0.00025024
03.07.2023 11:02:00.000 GMT+0530,1.09175,1.09178,1.09166,1.09168,0.00023236
03.07.2023 11:03:00.000 GMT+0530,1.09168,1.09175,1.09164,1.09170,0.00017736
03.07.2023 11:04:00.000 GMT+0530,1.09172,1.09180,1.09172,1.09175,0.00017835000000000003
03.07.2023 11:05:00.000 GMT+0530,1.09174,1.09179,1.09174,1.09178,0.00023169
03.07.2023 11:06:00.000 GMT+0530,1.09179,1.09180,1.09170,1.09170,0.00014643999999999996
03.07.2023 11:07:00.000 GMT+0530,1.09170,1.09171,1.09165,1.09171,0.00008178999999999993
03.07.2023 11:08:00.000 GMT+0530,1.09170,1.09171,1.09164,1.09165,0.00011158999999999995
03.07.2023 11:09:00.000 GMT+0530,1.09165,1.09165,1.09153,1.09156,0.00019121999999999992
03.07.2023 11:10:00.000 GMT+0530,1.09156,1.09156,1.09152,1.09154,0.00010394000000000007
03.07.2023 11:11:00.000 GMT+0530,1.09155,1.09157,1.09153,1.09154,0.00019102000000000013
03.07.2023 11:12:00.000 GMT+0530,1.09153,1.09161,1.09153,1.09160,0.00022174000000000003
03.07.2023 11:13:00.000 GMT+0530,1.09159,1.09160,1.09154,1.09159,0.00017907999999999997
03.07.2023 11:14:00.000 GMT+0530,1.09159,1.09159,1.09144,1.09144,0.00011083000000000002
03.07.2023 11:15:00.000 GMT+0530,1.09144,1.09144,1.09114,1.09123,0.00021078000000000004
03.07.2023 11:16:00.000 GMT+0530,1.09124,1.09124,1.09117,1.09120,0.00026201
03.07.2023 11:17:00.000 GMT+0530,1.09119,1.09124,1.09116,1.09123,0.00021621
03.07.2023 11:18:00.000 GMT+0530,1.09122,1.09128,1.09120,1.09127,0.00010091000000000004
03.07.2023 11:19:00.000 GMT+0530,1.09128,1.09128,1.09117,1.09123,0.00027353000000000013
03.07.2023 11:20:00.000 GMT+0530,1.09124,1.09127,1.09121,1.09121,0.00014104999999999999
03.07.2023 11:21:00.000 GMT+0530,1.09123,1.09124,1.09118,1.09119,0.00009155
03.07.2023 11:22:00.000 GMT+0530,1.09120,1.09120,1.09111,1.09115,0.00014146999999999996
03.07.2023 11:23:00.000 GMT+0530,1.09115,1.09120,1.09113,1.09119,0.0001361
03.07.2023 11:24:00.000 GMT+0530,1.09120,1.09120,1.09112,1.09114,0.00018043000000000017
03.07.2023 11:25:00.000 GMT+0530,1.09114,1.09114,1.09094,1.09094,0.00029404000000000013
03.07.2023 11:26:00.000 GMT+0530,1.09093,1.09096,1.09074,1.09074,0.00024082999999999996
03.07.2023 11:27:00.000 GMT+0530,1.09073,1.09073,1.09056,1.09058,0.0004728899999999999
03.07.2023 11:28:00.000 GMT+0530,1.09057,1.09058,1.09038,1.09042,0.00042310000000000015
03.07.2023 11:29:00.000 GMT+0530,1.09041,1.09041,1.09030,1.09033,0.00046866000000000025
03.07.2023 11:30:00.000 GMT+0530,1.09032,1.09068,1.09028,1.09065,0.0005896199999999997
03.07.2023 11:31:00.000 GMT+0530,1.09065,1.09065,1.09045,1.09057,0.0003986499999999999
03.07.2023 11:32:00.000 GMT+0530,1.09057,1.09057,1.09034,1.09045,0.00048549999999999977
03.07.2023 11:33:00.000 GMT+0530,1.09045,1.09049,1.09026,1.09028,0.0002764300000000001
03.07.2023 11:34:00.000 GMT+0530,1.09029,1.09029,1.09013,1.09016,0.0003632399999999999
03.07.2023 11:35:00.000 GMT+0530,1.09015,1.09027,1.09007,1.09021,0.0003881899999999998
03.07.2023 11:36:00.000 GMT+0530,1.09020,1.09027,1.09011,1.09018,0.0003465099999999998
03.07.2023 11:37:00.000 GMT+0530,1.09017,1.09019,1.08980,1.08980,0.0005712199999999997
03.07.2023 11:38:00.000 GMT+0530,1.08981,1.08981,1.08958,1.08968,0.00051425
03.07.2023 11:39:00.000 GMT+0530,1.08965,1.08974,1.08963,1.08974,0.00038376999999999986
03.07.2023 11:40:00.000 GMT+0530,1.08975,1.08975,1.08953,1.08953,0.00033231
03.07.2023 11:41:00.000 GMT+0530,1.08954,1.08969,1.08939,1.08958,0.0002855600000000002
03.07.2023 11:42:00.000 GMT+0530,1.08958,1.08960,1.08930,1.08944,0.00028564000000000025
03.07.2023 11:43:00.000 GMT+0530,1.08944,1.08944,1.08930,1.08942,0.0003636500000000007
03.07.2023 11:44:00.000 GMT+0530,1.08942,1.08951,1.08939,1.08942,0.00015224000000000007
03.07.2023 11:45:00.000 GMT+0530,1.08941,1.08945,1.08900,1.08915,0.00034158999999999947
03.07.2023 11:46:00.000 GMT+0530,1.08915,1.08915,1.08904,1.08912,0.00024889000000000004
03.07.2023 11:47:00.000 GMT+0530,1.08911,1.08912,1.08888,1.08895,0.00028737999999999995
03.07.2023 11:48:00.000 GMT+0530,1.08895,1.08912,1.08890,1.08908,0.0004949199999999999
03.07.2023 11:49:00.000 GMT+0530,1.08908,1.08916,1.08896,1.08910,0.0004058
03.07.2023 11:50:00.000 GMT+0530,1.08909,1.08916,1.08895,1.08905,0.00041423999999999996
03.07.2023 11:51:00.000 GMT+0530,1.08906,1.08911,1.08889,1.08889,0.00030751
03.07.2023 11:52:00.000 GMT+0530,1.08890,1.08895,1.08882,1.08890,0.00022170000000000005
03.07.2023 11:53:00.000 GMT+0530,1.08890,1.08900,1.08889,1.08895,0.00039731999999999994
03.07.2023 11:54:00.000 GMT+0530,1.08893,1.08906,1.08891,1.08906,0.0001806999999999999
03.07.2023 11:55:00.000 GMT+0530,1.08905,1.08915,1.08905,1.08906,0.00031202000000000015
03.07.2023 11:56:00.000 GMT+0530,1.08906,1.08906,1.08890,1.08897,0.0003189900000000003
03.07.2023 11:57:00.000 GMT+0530,1.08897,1.08907,1.08894,1.08900,0.00019827999999999987
03.07.2023 11:58:00.000 GMT+0530,1.08900,1.08930,1.08899,1.08929,0.0002664299999999998
03.07.2023 11:59:00.000 GMT+0530,1.08929,1.08930,1.08914,1.08926,0.00038257999999999993
03.07.2023 12:00:00.000 GMT+0530,1.08926,1.08926,1.08906,1.08912,0.0003055099999999999
03.07.2023 12:01:00.000 GMT+0530,1.08910,1.08918,1.08902,1.08902,0.00019851999999999985
03.07.2023 12:02:00.000 GMT+0530,1.08902,1.08903,1.08891,1.08895,0.00022941000000000001
03.07.2023 12:03:00.000 GMT+0530,1.08895,1.08903,1.08885,1.08885,0.00033488000000000013
03.07.2023 12:04:00.000 GMT+0530,1.08887,1.08891,1.08883,1.08887,0.00015586999999999996
03.07.2023 12:05:00.000 GMT+0530,1.08890,1.08907,1.08889,1.08901,0.00025393999999999997
03.07.2023 12:06:00.000 GMT+0530,1.08901,1.08913,1.08894,1.08896,0.0003156099999999998
03.07.2023 12:07:00.000 GMT+0530,1.08896,1.08901,1.08886,1.08886,0.00019495000000000013
03.07.2023 12:08:00.000 GMT+0530,1.08887,1.08897,1.08882,1.08897,0.0002423399999999999
03.07.2023 12:09:00.000 GMT+0530,1.08896,1.08902,1.08885,1.08885,0.00019810999999999988
03.07.2023 12:10:00.000 GMT+0530,1.08886,1.08897,1.08884,1.08892,0.00014153999999999995
03.07.2023 12:11:00.000 GMT+0530,1.08894,1.08895,1.08881,1.08884,0.00016017999999999995
03.07.2023 12:12:00.000 GMT+0530,1.08884,1.08898,1.08882,1.08898,0.0002040499999999999
03.07.2023 12:13:00.000 GMT+0530,1.08898,1.08898,1.08882,1.08892,0.00020628999999999998
03.07.2023 12:14:00.000 GMT+0530,1.08892,1.08904,1.08892,1.08897,0.00023985000000000003
03.07.2023 12:15:00.000 GMT+0530,1.08898,1.08913,1.08898,1.08903,0.00020695999999999988
03.07.2023 12:16:00.000 GMT+0530,1.08902,1.08906,1.08897,1.08901,0.00024471000000000003
03.07.2023 12:17:00.000 GMT+0530,1.08901,1.08908,1.08898,1.08907,0.00024862000000000007
03.07.2023 12:18:00.000 GMT+0530,1.08907,1.08918,1.08907,1.08918,0.00023273000000000006
03.07.2023 12:19:00.000 GMT+0530,1.08918,1.08923,1.08912,1.08913,0.00025463000000000005
03.07.2023 12:20:00.000 GMT+0530,1.08915,1.08917,1.08912,1.08912,0.00034047000000000016
03.07.2023 12:21:00.000 GMT+0530,1.08912,1.08921,1.08901,1.08917,0.0002369499999999999
03.07.2023 12:22:00.000 GMT+0530,1.08917,1.08946,1.08917,1.08932,0.00027107999999999993
03.07.2023 12:23:00.000 GMT+0530,1.08932,1.08938,1.08921,1.08936,0.0002454399999999998
03.07.2023 12:24:00.000 GMT+0530,1.08936,1.08936,1.08925,1.08928,0.0002565
03.07.2023 12:25:00.000 GMT+0530,1.08928,1.08931,1.08920,1.08923,0.00032309999999999994
03.07.2023 12:26:00.000 GMT+0530,1.08922,1.08941,1.08922,1.08935,0.0002835200000000001
03.07.2023 12:27:00.000 GMT+0530,1.08935,1.08936,1.08920,1.08920,0.00025837
03.07.2023 12:28:00.000 GMT+0530,1.08920,1.08923,1.08896,1.08899,0.0005668299999999999
03.07.2023 12:29:00.000 GMT+0530,1.08900,1.08914,1.08897,1.08902,0.0006232399999999994
03.07.2023 12:30:00.000 GMT+0530,1.08900,1.08907,1.08860,1.08881,0.0008951699999999985
03.07.2023 12:31:00.000 GMT+0530,1.08882,1.08892,1.08875,1.08876,0.00040234999999999994
03.07.2023 12:32:00.000 GMT+0530,1.08875,1.08883,1.08856,1.08866,0.00048278
03.07.2023 12:33:00.000 GMT+0530,1.08866,1.08883,1.08860,1.08883,0.00035655999999999974
03.07.2023 12:34:00.000 GMT+0530,1.08883,1.08883,1.08873,1.08873,0.00020884999999999995
03.07.2023 12:35:00.000 GMT+0530,1.08872,1.08872,1.08836,1.08846,0.00035976000000000015
03.07.2023 12:36:00.000 GMT+0530,1.08847,1.08856,1.08837,1.08837,0.0003324700000000004
03.07.2023 12:37:00.000 GMT+0530,1.08840,1.08851,1.08836,1.08839,0.00024026
03.07.2023 12:38:00.000 GMT+0530,1.08840,1.08872,1.08840,1.08865,0.00032846000000000004
03.07.2023 12:39:00.000 GMT+0530,1.08865,1.08866,1.08855,1.08855,0.00032228
03.07.2023 12:40:00.000 GMT+0530,1.08855,1.08880,1.08855,1.08868,0.00031240999999999994
03.07.2023 12:41:00.000 GMT+0530,1.08866,1.08875,1.08852,1.08856,0.00032421
03.07.2023 12:42:00.000 GMT+0530,1.08856,1.08856,1.08826,1.08827,0.0006046499999999995
03.07.2023 12:43:00.000 GMT+0530,1.08825,1.08838,1.08822,1.08829,0.00040378999999999985
03.07.2023 12:44:00.000 GMT+0530,1.08830,1.08832,1.08815,1.08824,0.0004424099999999997
03.07.2023 12:45:00.000 GMT+0530,1.08824,1.08835,1.08803,1.08818,0.00044584000000000046
03.07.2023 12:46:00.000 GMT+0530,1.08818,1.08843,1.08814,1.08837,0.000644099999999999
03.07.2023 12:47:00.000 GMT+0530,1.08839,1.08846,1.08818,1.08818,0.0004428400000000001
03.07.2023 12:48:00.000 GMT+0530,1.08819,1.08826,1.08802,1.08808,0.0003859900000000002
03.07.2023 12:49:00.000 GMT+0530,1.08807,1.08824,1.08800,1.08822,0.00048390000000000027
03.07.2023 12:50:00.000 GMT+0530,1.08822,1.08828,1.08809,1.08809,0.0005604699999999998
03.07.2023 12:51:00.000 GMT+0530,1.08811,1.08825,1.08811,1.08816,0.000295
03.07.2023 12:52:00.000 GMT+0530,1.08818,1.08818,1.08796,1.08804,0.0003038499999999999
03.07.2023 12:53:00.000 GMT+0530,1.08807,1.08809,1.08803,1.08807,0.00025822999999999986
03.07.2023 12:54:00.000 GMT+0530,1.08807,1.08814,1.08795,1.08814,0.00023101999999999994
03.07.2023 12:55:00.000 GMT+0530,1.08815,1.08829,1.08799,1.08799,0.00040573000000000025
03.07.2023 12:56:00.000 GMT+0530,1.08799,1.08809,1.08789,1.08809,0.0003602900000000001
03.07.2023 12:57:00.000 GMT+0530,1.08808,1.08810,1.08798,1.08806,0.0002449399999999998
03.07.2023 12:58:00.000 GMT+0530,1.08807,1.08814,1.08792,1.08798,0.00025109000000000004
03.07.2023 12:59:00.000 GMT+0530,1.08797,1.08814,1.08797,1.08804,0.0001824399999999999
03.07.2023 13:00:00.000 GMT+0530,1.08804,1.08814,1.08796,1.08811,0.0003414700000000001
03.07.2023 13:01:00.000 GMT+0530,1.08812,1.08828,1.08810,1.08818,0.0004422599999999998
03.07.2023 13:02:00.000 GMT+0530,1.08817,1.08819,1.08801,1.08808,0.0004324699999999997
03.07.2023 13:03:00.000 GMT+0530,1.08807,1.08815,1.08802,1.08808,0.0003563299999999998
03.07.2023 13:04:00.000 GMT+0530,1.08807,1.08814,1.08796,1.08809,0.00045191999999999986
03.07.2023 13:05:00.000 GMT+0530,1.08807,1.08814,1.08801,1.08814,0.0004106300000000002
03.07.2023 13:06:00.000 GMT+0530,1.08814,1.08832,1.08812,1.08824,0.00032746
03.07.2023 13:07:00.000 GMT+0530,1.08827,1.08835,1.08801,1.08805,0.00027632000000000015
03.07.2023 13:08:00.000 GMT+0530,1.08805,1.08805,1.08789,1.08790,0.00021241999999999992
03.07.2023 13:09:00.000 GMT+0530,1.08789,1.08802,1.08788,1.08798,0.00025669
03.07.2023 13:10:00.000 GMT+0530,1.08797,1.08797,1.08778,1.08793,0.0005557799999999995
03.07.2023 13:11:00.000 GMT+0530,1.08793,1.08804,1.08787,1.08801,0.00041769000000000035
03.07.2023 13:12:00.000 GMT+0530,1.08802,1.08810,1.08788,1.08791,0.00026592
03.07.2023 13:13:00.000 GMT+0530,1.08793,1.08798,1.08779,1.08786,0.0005145299999999996
03.07.2023 13:14:00.000 GMT+0530,1.08786,1.08804,1.08783,1.08803,0.0004749099999999996
03.07.2023 13:15:00.000 GMT+0530,1.08802,1.08803,1.08770,1.08770,0.0005123599999999999
03.07.2023 13:16:00.000 GMT+0530,1.08771,1.08774,1.08750,1.08756,0.0004239499999999999
03.07.2023 13:17:00.000 GMT+0530,1.08756,1.08759,1.08746,1.08751,0.00032444000000000006
03.07.2023 13:18:00.000 GMT+0530,1.08752,1.08752,1.08720,1.08720,0.0004762899999999999
03.07.2023 13:19:00.000 GMT+0530,1.08720,1.08722,1.08713,1.08714,0.0005592499999999997
03.07.2023 13:20:00.000 GMT+0530,1.08718,1.08745,1.08718,1.08744,0.0003599199999999999
03.07.2023 13:21:00.000 GMT+0530,1.08742,1.08742,1.08722,1.08729,0.0002512399999999999
03.07.2023 13:22:00.000 GMT+0530,1.08727,1.08730,1.08718,1.08720,0.0003315399999999999
03.07.2023 13:23:00.000 GMT+0530,1.08719,1.08730,1.08718,1.08726,0.0004288400000000003
03.07.2023 13:24:00.000 GMT+0530,1.08724,1.08747,1.08719,1.08741,0.0003458699999999999
03.07.2023 13:25:00.000 GMT+0530,1.08742,1.08742,1.08702,1.08719,0.0004353800000000006
03.07.2023 13:26:00.000 GMT+0530,1.08720,1.08733,1.08720,1.08724,0.00024131
03.07.2023 13:27:00.000 GMT+0530,1.08724,1.08727,1.08712,1.08721,0.00015893999999999983
03.07.2023 13:28:00.000 GMT+0530,1.08722,1.08733,1.08721,1.08721,0.0002942500000000002
03.07.2023 13:29:00.000 GMT+0530,1.08722,1.08755,1.08722,1.08749,0.000526399999999999
03.07.2023 13:30:00.000 GMT+0530,1.08748,1.08751,1.08730,1.08743,0.0004305100000000002
03.07.2023 13:31:00.000 GMT+0530,1.08743,1.08770,1.08742,1.08761,0.00025923999999999983
03.07.2023 13:32:00.000 GMT+0530,1.08760,1.08777,1.08757,1.08767,0.00027417999999999984
03.07.2023 13:33:00.000 GMT+0530,1.08767,1.08768,1.08761,1.08766,0.00019875
03.07.2023 13:34:00.000 GMT+0530,1.08767,1.08783,1.08767,1.08780,0.00032702999999999975
03.07.2023 13:35:00.000 GMT+0530,1.08781,1.08795,1.08781,1.08786,0.00014914000000000005
03.07.2023 13:36:00.000 GMT+0530,1.08787,1.08794,1.08781,1.08781,0.0003478499999999999
03.07.2023 13:37:00.000 GMT+0530,1.08783,1.08785,1.08760,1.08761,0.0003902400000000001
03.07.2023 13:38:00.000 GMT+0530,1.08761,1.08771,1.08754,1.08771,0.0002564499999999999
03.07.2023 13:39:00.000 GMT+0530,1.08771,1.08781,1.08769,1.08776,0.0001379499999999999
03.07.2023 13:40:00.000 GMT+0530,1.08776,1.08784,1.08776,1.08784,0.00017409
03.07.2023 13:41:00.000 GMT+0530,1.08786,1.08810,1.08786,1.08810,0.00017748999999999985
03.07.2023 13:42:00.000 GMT+0530,1.08810,1.08831,1.08810,1.08831,0.00016983999999999985
03.07.2023 13:43:00.000 GMT+0530,1.08832,1.08846,1.08826,1.08838,0.00030158000000000013
03.07.2023 13:44:00.000 GMT+0530,1.08839,1.08846,1.08836,1.08843,0.00018992
03.07.2023 13:45:00.000 GMT+0530,1.08841,1.08867,1.08839,1.08844,0.0002807699999999998
03.07.2023 13:46:00.000 GMT+0530,1.08842,1.08853,1.08842,1.08851,0.00009988999999999987
03.07.2023 13:47:00.000 GMT+0530,1.08851,1.08851,1.08820,1.08826,0.00018862999999999993
03.07.2023 13:48:00.000 GMT+0530,1.08826,1.08829,1.08822,1.08822,0.00017939000000000008
03.07.2023 13:49:00.000 GMT+0530,1.08823,1.08831,1.08823,1.08823,0.00026992000000000004
03.07.2023 13:50:00.000 GMT+0530,1.08822,1.08841,1.08819,1.08834,0.0002738500000000001
03.07.2023 13:51:00.000 GMT+0530,1.08834,1.08839,1.08828,1.08835,0.00024615999999999993
03.07.2023 13:52:00.000 GMT+0530,1.08833,1.08848,1.08827,1.08847,0.00025623
03.07.2023 13:53:00.000 GMT+0530,1.08847,1.08858,1.08847,1.08849,0.00015337000000000003
03.07.2023 13:54:00.000 GMT+0530,1.08849,1.08849,1.08829,1.08836,0.00021648000000000001
03.07.2023 13:55:00.000 GMT+0530,1.08837,1.08844,1.08830,1.08838,0.00016599999999999997
03.07.2023 13:56:00.000 GMT+0530,1.08839,1.08849,1.08833,1.08834,0.00009923000000000002
03.07.2023 13:57:00.000 GMT+0530,1.08835,1.08852,1.08835,1.08848,0.0002702000000000001
03.07.2023 13:58:00.000 GMT+0530,1.08849,1.08873,1.08843,1.08870,0.0002843900000000001
03.07.2023 13:59:00.000 GMT+0530,1.08870,1.08881,1.08869,1.08875,0.00018343999999999994
03.07.2023 14:00:00.000 GMT+0530,1.08874,1.08879,1.08857,1.08860,0.00024756999999999996
03.07.2023 14:01:00.000 GMT+0530,1.08860,1.08864,1.08858,1.08863,0.00010155000000000003
03.07.2023 14:02:00.000 GMT+0530,1.08863,1.08875,1.08862,1.08875,0.00019911
03.07.2023 14:03:00.000 GMT+0530,1.08874,1.08874,1.08860,1.08864,0.00017396999999999994
03.07.2023 14:04:00.000 GMT+0530,1.08864,1.08885,1.08864,1.08870,0.0001659799999999999
03.07.2023 14:05:00.000 GMT+0530,1.08873,1.08878,1.08863,1.08864,0.00025446999999999986
03.07.2023 14:06:00.000 GMT+0530,1.08865,1.08873,1.08863,1.08872,0.00023464000000000002
03.07.2023 14:07:00.000 GMT+0530,1.08871,1.08890,1.08871,1.08879,0.00020219999999999993
03.07.2023 14:08:00.000 GMT+0530,1.08880,1.08884,1.08874,1.08876,0.00019377999999999998
03.07.2023 14:09:00.000 GMT+0530,1.08876,1.08886,1.08869,1.08875,0.00022309
03.07.2023 14:10:00.000 GMT+0530,1.08878,1.08880,1.08865,1.08870,0.00014331999999999995
03.07.2023 14:11:00.000 GMT+0530,1.08870,1.08876,1.08863,1.08864,0.00015498999999999998
03.07.2023 14:12:00.000 GMT+0530,1.08866,1.08874,1.08840,1.08845,0.00022792999999999994
03.07.2023 14:13:00.000 GMT+0530,1.08845,1.08854,1.08838,1.08854,0.00025579999999999993
03.07.2023 14:14:00.000 GMT+0530,1.08855,1.08869,1.08855,1.08867,0.00016166999999999993
